Satellite,Epoch Time,Parameter,Value
QZSS07,2021-03-19 16:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 16:00:00,L2Pflag,0.0
QZSS07,2021-03-19 16:00:00,SVacc,2.8
QZSS07,2021-03-19 16:00:00,health,0.0
QZSS07,2021-03-19 16:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 16:00:00,IODC,861.0
QZSS07,2021-03-19 16:00:00,TransTime,486006.0
QZSS07,2021-03-19 16:00:00,FitIntvl,0.0
QZSS01,2021-03-19 16:00:00,SVclockBias,-0.0003564795479178
QZSS01,2021-03-19 16:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 16:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 16:00:00,IODE,93.0
QZSS01,2021-03-19 16:00:00,Crs,-194.78125
QZSS01,2021-03-19 16:00:00,DeltaN,2.821188942415e-09
QZSS01,2021-03-19 16:00:00,M0,2.560976055321
QZSS01,2021-03-19 16:00:00,Cuc,-6.038695573807e-06
QZSS01,2021-03-19 16:00:00,Eccentricity,0.07491021836177
QZSS01,2021-03-19 16:00:00,Cus,7.990747690201e-07
QZSS01,2021-03-19 16:00:00,sqrtA,6492.993080139
QZSS01,2021-03-19 16:00:00,Toe,489600.0
QZSS01,2021-03-19 16:00:00,Cic,-6.295740604401e-07
QZSS01,2021-03-19 16:00:00,Omega0,-0.5585550826555
QZSS01,2021-03-19 16:00:00,Cis,-3.539025783539e-07
QZSS01,2021-03-19 16:00:00,Io,0.7311104218665
QZSS01,2021-03-19 16:00:00,Crc,139.59375
QZSS01,2021-03-19 16:00:00,omega,-1.571921173284
QZSS01,2021-03-19 16:00:00,OmegaDot,-2.672254167255e-09
QZSS01,2021-03-19 16:00:00,IDOT,-3.621579424748e-10
QZSS01,2021-03-19 16:00:00,CodesL2,2.0
QZSS01,2021-03-19 16:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 16:00:00,L2Pflag,0.0
QZSS01,2021-03-19 16:00:00,SVacc,2.8
QZSS01,2021-03-19 16:00:00,health,0.0
QZSS01,2021-03-19 16:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 16:00:00,IODC,861.0
QZSS01,2021-03-19 16:00:00,TransTime,486006.0
QZSS01,2021-03-19 16:00:00,FitIntvl,0.0
QZSS03,2021-03-19 16:00:00,SVclockBias,-1.970678567886e-06
QZSS03,2021-03-19 16:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 16:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 16:00:00,IODE,93.0
QZSS03,2021-03-19 16:00:00,Crs,-300.84375
QZSS03,2021-03-19 16:00:00,DeltaN,1.8215044444e-09
QZSS03,2021-03-19 16:00:00,M0,-1.416370707514
QZSS03,2021-03-19 16:00:00,Cuc,-1.040101051331e-05
QZSS03,2021-03-19 16:00:00,Eccentricity,0.07449582673144
QZSS03,2021-03-19 16:00:00,Cus,8.923932909966e-06
QZSS03,2021-03-19 16:00:00,sqrtA,6493.200586319
QZSS03,2021-03-19 16:00:00,Toe,489600.0
QZSS03,2021-03-19 16:00:00,Cic,1.11386179924e-06
QZSS03,2021-03-19 16:00:00,Omega0,-2.858488264127
QZSS03,2021-03-19 16:00:00,Cis,4.023313522339e-07
QZSS03,2021-03-19 16:00:00,Io,0.7128475339668
QZSS03,2021-03-19 16:00:00,Crc,-160.15625
QZSS03,2021-03-19 16:00:00,omega,-1.571905025594
QZSS03,2021-03-19 16:00:00,OmegaDot,-1.807932450501e-09
QZSS03,2021-03-19 16:00:00,IDOT,-1.510777215649e-10
QZSS03,2021-03-19 16:00:00,CodesL2,2.0
QZSS03,2021-03-19 16:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 16:00:00,L2Pflag,0.0
QZSS03,2021-03-19 16:00:00,SVacc,2.8
QZSS03,2021-03-19 16:00:00,health,0.0
QZSS03,2021-03-19 16:00:00,TGD,0.0
QZSS03,2021-03-19 16:00:00,IODC,861.0
QZSS03,2021-03-19 16:00:00,TransTime,486006.0
QZSS03,2021-03-19 16:00:00,FitIntvl,0.0
QZSS07,2021-03-19 17:00:00,SVclockBias,-1.350417733192e-08
QZSS07,2021-03-19 17:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 17:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 17:00:00,IODE,97.0
QZSS07,2021-03-19 17:00:00,Crs,-308.1875
QZSS07,2021-03-19 17:00:00,DeltaN,0.0
QZSS07,2021-03-19 17:00:00,M0,-2.809595533331
QZSS07,2021-03-19 17:00:00,Cuc,-1.017190515995e-05
QZSS07,2021-03-19 17:00:00,Eccentricity,0.0001477281330153
QZSS07,2021-03-19 17:00:00,Cus,7.094815373421e-06
QZSS07,2021-03-19 17:00:00,sqrtA,6493.44112587
QZSS07,2021-03-19 17:00:00,Toe,493200.0
QZSS07,2021-03-19 17:00:00,Cic,1.231208443642e-06
QZSS07,2021-03-19 17:00:00,Omega0,0.3659339143421
QZSS07,2021-03-19 17:00:00,Cis,-1.473352313042e-06
QZSS07,2021-03-19 17:00:00,Io,0.001235802973297
QZSS07,2021-03-19 17:00:00,Crc,-225.6875
QZSS07,2021-03-19 17:00:00,omega,2.926615593972
QZSS07,2021-03-19 17:00:00,OmegaDot,1.145404853567e-09
QZSS07,2021-03-19 17:00:00,IDOT,0.0
QZSS07,2021-03-19 17:00:00,CodesL2,2.0
QZSS07,2021-03-19 17:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 17:00:00,L2Pflag,0.0
QZSS07,2021-03-19 17:00:00,SVacc,2.8
QZSS07,2021-03-19 17:00:00,health,0.0
QZSS07,2021-03-19 17:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 17:00:00,IODC,865.0
QZSS07,2021-03-19 17:00:00,TransTime,489606.0
QZSS07,2021-03-19 17:00:00,FitIntvl,0.0
QZSS01,2021-03-19 17:00:00,SVclockBias,-0.0003564916551113
QZSS01,2021-03-19 17:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 17:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 17:00:00,IODE,97.0
QZSS01,2021-03-19 17:00:00,Crs,-171.25
QZSS01,2021-03-19 17:00:00,DeltaN,2.966194982498e-09
QZSS01,2021-03-19 17:00:00,M0,2.823535687023
QZSS01,2021-03-19 17:00:00,Cuc,-5.379319190979e-06
QZSS01,2021-03-19 17:00:00,Eccentricity,0.0749071239261
QZSS01,2021-03-19 17:00:00,Cus,1.439824700356e-06
QZSS01,2021-03-19 17:00:00,sqrtA,6493.000551224
QZSS01,2021-03-19 17:00:00,Toe,493200.0
QZSS01,2021-03-19 17:00:00,Cic,3.799796104431e-07
QZSS01,2021-03-19 17:00:00,Omega0,-0.5585707973215
QZSS01,2021-03-19 17:00:00,Cis,-2.440065145493e-07
QZSS01,2021-03-19 17:00:00,Io,0.7311087658433
QZSS01,2021-03-19 17:00:00,Crc,113.09375
QZSS01,2021-03-19 17:00:00,omega,-1.571901426815
QZSS01,2021-03-19 17:00:00,OmegaDot,-2.938336679231e-09
QZSS01,2021-03-19 17:00:00,IDOT,-5.50022910662e-11
QZSS01,2021-03-19 17:00:00,CodesL2,2.0
QZSS01,2021-03-19 17:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 17:00:00,L2Pflag,0.0
QZSS01,2021-03-19 17:00:00,SVacc,2.8
QZSS01,2021-03-19 17:00:00,health,0.0
QZSS01,2021-03-19 17:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 17:00:00,IODC,865.0
QZSS01,2021-03-19 17:00:00,TransTime,489606.0
QZSS01,2021-03-19 17:00:00,FitIntvl,0.0
QZSS03,2021-03-19 17:00:00,SVclockBias,-1.972075551748e-06
QZSS03,2021-03-19 17:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 17:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 17:00:00,IODE,97.0
QZSS03,2021-03-19 17:00:00,Crs,-263.0
QZSS03,2021-03-19 17:00:00,DeltaN,2.559035165515e-09
QZSS03,2021-03-19 17:00:00,M0,-1.153714129693
QZSS03,2021-03-19 17:00:00,Cuc,-8.925795555115e-06
QZSS03,2021-03-19 17:00:00,Eccentricity,0.07449712487869
QZSS03,2021-03-19 17:00:00,Cus,6.994232535362e-06
QZSS03,2021-03-19 17:00:00,sqrtA,6493.221084595
QZSS03,2021-03-19 17:00:00,Toe,493200.0
QZSS03,2021-03-19 17:00:00,Cic,-6.724148988724e-07
QZSS03,2021-03-19 17:00:00,Omega0,-2.85849949056
QZSS03,2021-03-19 17:00:00,Cis,8.381903171539e-08
QZSS03,2021-03-19 17:00:00,Io,0.7128377280269
QZSS03,2021-03-19 17:00:00,Crc,-77.34375
QZSS03,2021-03-19 17:00:00,omega,-1.572015001923
QZSS03,2021-03-19 17:00:00,OmegaDot,-3.096914713214e-09
QZSS03,2021-03-19 17:00:00,IDOT,-3.571577341961e-11
QZSS03,2021-03-19 17:00:00,CodesL2,2.0
QZSS03,2021-03-19 17:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 17:00:00,L2Pflag,0.0
QZSS03,2021-03-19 17:00:00,SVacc,2.8
QZSS03,2021-03-19 17:00:00,health,0.0
QZSS03,2021-03-19 17:00:00,TGD,0.0
QZSS03,2021-03-19 17:00:00,IODC,865.0
QZSS03,2021-03-19 17:00:00,TransTime,489606.0
QZSS03,2021-03-19 17:00:00,FitIntvl,0.0
QZSS02,2021-03-19 17:00:00,SVclockBias,3.673136234283e-06
QZSS02,2021-03-19 17:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 17:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 17:00:00,IODE,97.0
QZSS02,2021-03-19 17:00:00,Crs,268.46875
QZSS02,2021-03-19 17:00:00,DeltaN,1.928651764659e-09
QZSS02,2021-03-19 17:00:00,M0,0.5577384364332
QZSS02,2021-03-19 17:00:00,Cuc,9.894371032715e-06
QZSS02,2021-03-19 17:00:00,Eccentricity,0.07464770344086
QZSS02,2021-03-19 17:00:00,Cus,4.587695002556e-06
QZSS02,2021-03-19 17:00:00,sqrtA,6493.633634567
QZSS02,2021-03-19 17:00:00,Toe,493200.0
QZSS02,2021-03-19 17:00:00,Cic,-1.430511474609e-06
QZSS02,2021-03-19 17:00:00,Omega0,1.724380990544
QZSS02,2021-03-19 17:00:00,Cis,-6.742775440216e-07
QZSS02,2021-03-19 17:00:00,Io,0.7417642822369
QZSS02,2021-03-19 17:00:00,Crc,28.96875
QZSS02,2021-03-19 17:00:00,omega,-1.566472533434
QZSS02,2021-03-19 17:00:00,OmegaDot,-2.503675716715e-09
QZSS02,2021-03-19 17:00:00,IDOT,3.728726745007e-10
QZSS02,2021-03-19 17:00:00,CodesL2,2.0
QZSS02,2021-03-19 17:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 17:00:00,L2Pflag,0.0
QZSS02,2021-03-19 17:00:00,SVacc,2.8
QZSS02,2021-03-19 17:00:00,health,0.0
QZSS02,2021-03-19 17:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 17:00:00,IODC,865.0
QZSS02,2021-03-19 17:00:00,TransTime,489936.0
QZSS02,2021-03-19 17:00:00,FitIntvl,0.0
QZSS07,2021-03-19 18:00:00,SVclockBias,-1.303851604462e-08
QZSS07,2021-03-19 18:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 18:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 18:00:00,IODE,101.0
QZSS07,2021-03-19 18:00:00,Crs,-281.21875
QZSS07,2021-03-19 18:00:00,DeltaN,0.0
QZSS07,2021-03-19 18:00:00,M0,-2.529592405849
QZSS07,2021-03-19 18:00:00,Cuc,-9.344890713692e-06
QZSS07,2021-03-19 18:00:00,Eccentricity,0.0001424517249689
QZSS07,2021-03-19 18:00:00,Cus,5.431473255157e-06
QZSS07,2021-03-19 18:00:00,sqrtA,6493.455396652
QZSS07,2021-03-19 18:00:00,Toe,496800.0
QZSS07,2021-03-19 18:00:00,Cic,2.237036824226e-06
QZSS07,2021-03-19 18:00:00,Omega0,0.3659120320134
QZSS07,2021-03-19 18:00:00,Cis,-5.234032869339e-07
QZSS07,2021-03-19 18:00:00,Io,0.001234332740627
QZSS07,2021-03-19 18:00:00,Crc,-169.96875
QZSS07,2021-03-19 18:00:00,omega,2.909147705496
QZSS07,2021-03-19 18:00:00,OmegaDot,1.041471952916e-09
QZSS07,2021-03-19 18:00:00,IDOT,0.0
QZSS07,2021-03-19 18:00:00,CodesL2,2.0
QZSS07,2021-03-19 18:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 18:00:00,L2Pflag,0.0
QZSS07,2021-03-19 18:00:00,SVacc,2.8
QZSS07,2021-03-19 18:00:00,health,0.0
QZSS07,2021-03-19 18:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 18:00:00,IODC,869.0
QZSS07,2021-03-19 18:00:00,TransTime,493206.0
QZSS07,2021-03-19 18:00:00,FitIntvl,0.0
QZSS01,2021-03-19 18:00:00,SVclockBias,-0.0003565042279661
QZSS01,2021-03-19 18:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 18:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 18:00:00,IODE,101.0
QZSS01,2021-03-19 18:00:00,Crs,-156.78125
QZSS01,2021-03-19 18:00:00,DeltaN,2.88119144176e-09
QZSS01,2021-03-19 18:00:00,M0,3.086101429335
QZSS01,2021-03-19 18:00:00,Cuc,-5.019828677177e-06
QZSS01,2021-03-19 18:00:00,Eccentricity,0.07490304240491
QZSS01,2021-03-19 18:00:00,Cus,2.592802047729e-06
QZSS01,2021-03-19 18:00:00,sqrtA,6493.009401321
QZSS01,2021-03-19 18:00:00,Toe,496800.0
QZSS01,2021-03-19 18:00:00,Cic,5.196779966354e-07
QZSS01,2021-03-19 18:00:00,Omega0,-0.558583002447
QZSS01,2021-03-19 18:00:00,Cis,1.303851604462e-08
QZSS01,2021-03-19 18:00:00,Io,0.7311086268661
QZSS01,2021-03-19 18:00:00,Crc,64.5625
QZSS01,2021-03-19 18:00:00,omega,-1.571891919311
QZSS01,2021-03-19 18:00:00,OmegaDot,-2.965837824764e-09
QZSS01,2021-03-19 18:00:00,IDOT,4.643050544549e-11
QZSS01,2021-03-19 18:00:00,CodesL2,2.0
QZSS01,2021-03-19 18:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 18:00:00,L2Pflag,0.0
QZSS01,2021-03-19 18:00:00,SVacc,2.8
QZSS01,2021-03-19 18:00:00,health,0.0
QZSS01,2021-03-19 18:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 18:00:00,IODC,869.0
QZSS01,2021-03-19 18:00:00,TransTime,493206.0
QZSS01,2021-03-19 18:00:00,FitIntvl,0.0
QZSS02,2021-03-19 18:00:00,SVclockBias,3.675930202007e-06
QZSS02,2021-03-19 18:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 18:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 18:00:00,IODE,101.0
QZSS02,2021-03-19 18:00:00,Crs,273.46875
QZSS02,2021-03-19 18:00:00,DeltaN,1.780788462702e-09
QZSS02,2021-03-19 18:00:00,M0,0.8202360462608
QZSS02,2021-03-19 18:00:00,Cuc,9.750947356224e-06
QZSS02,2021-03-19 18:00:00,Eccentricity,0.07464758655988
QZSS02,2021-03-19 18:00:00,Cus,4.535540938377e-06
QZSS02,2021-03-19 18:00:00,sqrtA,6493.633071899
QZSS02,2021-03-19 18:00:00,Toe,496800.0
QZSS02,2021-03-19 18:00:00,Cic,-6.500631570816e-07
QZSS02,2021-03-19 18:00:00,Omega0,1.724370220541
QZSS02,2021-03-19 18:00:00,Cis,-1.581385731697e-06
QZSS02,2021-03-19 18:00:00,Io,0.7417661518462
QZSS02,2021-03-19 18:00:00,Crc,28.375
QZSS02,2021-03-19 18:00:00,omega,-1.566474900436
QZSS02,2021-03-19 18:00:00,OmegaDot,-2.212592163345e-09
QZSS02,2021-03-19 18:00:00,IDOT,3.042983895351e-10
QZSS02,2021-03-19 18:00:00,CodesL2,2.0
QZSS02,2021-03-19 18:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 18:00:00,L2Pflag,0.0
QZSS02,2021-03-19 18:00:00,SVacc,2.8
QZSS02,2021-03-19 18:00:00,health,0.0
QZSS02,2021-03-19 18:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 18:00:00,IODC,869.0
QZSS02,2021-03-19 18:00:00,TransTime,493206.0
QZSS02,2021-03-19 18:00:00,FitIntvl,0.0
QZSS03,2021-03-19 18:00:00,SVclockBias,-1.97347253561e-06
QZSS03,2021-03-19 18:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 18:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 18:00:00,IODE,101.0
QZSS03,2021-03-19 18:00:00,Crs,-210.90625
QZSS03,2021-03-19 18:00:00,DeltaN,2.582607575972e-09
QZSS03,2021-03-19 18:00:00,M0,-0.8910733630908
QZSS03,2021-03-19 18:00:00,Cuc,-7.428228855133e-06
QZSS03,2021-03-19 18:00:00,Eccentricity,0.0745000456227
QZSS03,2021-03-19 18:00:00,Cus,5.574896931648e-06
QZSS03,2021-03-19 18:00:00,sqrtA,6493.240812302
QZSS03,2021-03-19 18:00:00,Toe,496800.0
QZSS03,2021-03-19 18:00:00,Cic,-3.483146429062e-07
QZSS03,2021-03-19 18:00:00,Omega0,-2.858512814818
QZSS03,2021-03-19 18:00:00,Cis,-5.997717380524e-07
QZSS03,2021-03-19 18:00:00,Io,0.712835780883
QZSS03,2021-03-19 18:00:00,Crc,-18.8125
QZSS03,2021-03-19 18:00:00,omega,-1.572110457328
QZSS03,2021-03-19 18:00:00,OmegaDot,-3.390498370723e-09
QZSS03,2021-03-19 18:00:00,IDOT,1.557207721095e-10
QZSS03,2021-03-19 18:00:00,CodesL2,2.0
QZSS03,2021-03-19 18:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 18:00:00,L2Pflag,0.0
QZSS03,2021-03-19 18:00:00,SVacc,2.8
QZSS03,2021-03-19 18:00:00,health,0.0
QZSS03,2021-03-19 18:00:00,TGD,0.0
QZSS03,2021-03-19 18:00:00,IODC,869.0
QZSS03,2021-03-19 18:00:00,TransTime,493206.0
QZSS03,2021-03-19 18:00:00,FitIntvl,0.0
QZSS07,2021-03-19 19:00:00,SVclockBias,-1.303851604462e-08
QZSS07,2021-03-19 19:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 19:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 19:00:00,IODE,105.0
QZSS07,2021-03-19 19:00:00,Crs,-245.78125
QZSS07,2021-03-19 19:00:00,DeltaN,0.0
QZSS07,2021-03-19 19:00:00,M0,-2.247973638954
QZSS07,2021-03-19 19:00:00,Cuc,-8.212402462959e-06
QZSS07,2021-03-19 19:00:00,Eccentricity,0.0001395380822942
QZSS07,2021-03-19 19:00:00,Cus,4.714354872704e-06
QZSS07,2021-03-19 19:00:00,sqrtA,6493.465063095
QZSS07,2021-03-19 19:00:00,Toe,500400.0
QZSS07,2021-03-19 19:00:00,Cic,2.289190888405e-06
QZSS07,2021-03-19 19:00:00,Omega0,0.365616548894
QZSS07,2021-03-19 19:00:00,Cis,1.141801476479e-06
QZSS07,2021-03-19 19:00:00,Io,0.001232224675675
QZSS07,2021-03-19 19:00:00,Crc,-147.53125
QZSS07,2021-03-19 19:00:00,omega,2.89033622478
QZSS07,2021-03-19 19:00:00,OmegaDot,9.832552422418e-10
QZSS07,2021-03-19 19:00:00,IDOT,0.0
QZSS07,2021-03-19 19:00:00,CodesL2,2.0
QZSS07,2021-03-19 19:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 19:00:00,L2Pflag,0.0
QZSS07,2021-03-19 19:00:00,SVacc,2.8
QZSS07,2021-03-19 19:00:00,health,0.0
QZSS07,2021-03-19 19:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 19:00:00,IODC,873.0
QZSS07,2021-03-19 19:00:00,TransTime,496806.0
QZSS07,2021-03-19 19:00:00,FitIntvl,0.0
QZSS01,2021-03-19 19:00:00,SVclockBias,-0.0003565163351595
QZSS01,2021-03-19 19:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 19:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 19:00:00,IODE,105.0
QZSS01,2021-03-19 19:00:00,Crs,-160.75
QZSS01,2021-03-19 19:00:00,DeltaN,2.77654422564e-09
QZSS01,2021-03-19 19:00:00,M0,-2.93450899961
QZSS01,2021-03-19 19:00:00,Cuc,-5.103647708893e-06
QZSS01,2021-03-19 19:00:00,Eccentricity,0.07490005670115
QZSS01,2021-03-19 19:00:00,Cus,3.410503268242e-06
QZSS01,2021-03-19 19:00:00,sqrtA,6493.015733719
QZSS01,2021-03-19 19:00:00,Toe,500400.0
QZSS01,2021-03-19 19:00:00,Cic,4.265457391739e-07
QZSS01,2021-03-19 19:00:00,Omega0,-0.5585950422628
QZSS01,2021-03-19 19:00:00,Cis,2.570450305939e-07
QZSS01,2021-03-19 19:00:00,Io,0.7311089545597
QZSS01,2021-03-19 19:00:00,Crc,26.90625
QZSS01,2021-03-19 19:00:00,omega,-1.571893143773
QZSS01,2021-03-19 19:00:00,OmegaDot,-2.947979938054e-09
QZSS01,2021-03-19 19:00:00,IDOT,1.364342544629e-10
QZSS01,2021-03-19 19:00:00,CodesL2,2.0
QZSS01,2021-03-19 19:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 19:00:00,L2Pflag,0.0
QZSS01,2021-03-19 19:00:00,SVacc,2.8
QZSS01,2021-03-19 19:00:00,health,0.0
QZSS01,2021-03-19 19:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 19:00:00,IODC,873.0
QZSS01,2021-03-19 19:00:00,TransTime,496806.0
QZSS01,2021-03-19 19:00:00,FitIntvl,0.0
QZSS02,2021-03-19 19:00:00,SVclockBias,3.678258508444e-06
QZSS02,2021-03-19 19:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 19:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 19:00:00,IODE,105.0
QZSS02,2021-03-19 19:00:00,Crs,309.90625
QZSS02,2021-03-19 19:00:00,DeltaN,2.096515899731e-09
QZSS02,2021-03-19 19:00:00,M0,1.08279399707
QZSS02,2021-03-19 19:00:00,Cuc,1.050531864166e-05
QZSS02,2021-03-19 19:00:00,Eccentricity,0.07464508328121
QZSS02,2021-03-19 19:00:00,Cus,5.345791578293e-06
QZSS02,2021-03-19 19:00:00,sqrtA,6493.619054794
QZSS02,2021-03-19 19:00:00,Toe,500400.0
QZSS02,2021-03-19 19:00:00,Cic,1.247972249985e-07
QZSS02,2021-03-19 19:00:00,Omega0,1.724363382862
QZSS02,2021-03-19 19:00:00,Cis,-9.834766387939e-07
QZSS02,2021-03-19 19:00:00,Io,0.7417649303096
QZSS02,2021-03-19 19:00:00,Crc,-6.84375
QZSS02,2021-03-19 19:00:00,omega,-1.566539216166
QZSS02,2021-03-19 19:00:00,OmegaDot,-2.432244169875e-09
QZSS02,2021-03-19 19:00:00,IDOT,6.107397254753e-11
QZSS02,2021-03-19 19:00:00,CodesL2,2.0
QZSS02,2021-03-19 19:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 19:00:00,L2Pflag,0.0
QZSS02,2021-03-19 19:00:00,SVacc,2.8
QZSS02,2021-03-19 19:00:00,health,0.0
QZSS02,2021-03-19 19:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 19:00:00,IODC,873.0
QZSS02,2021-03-19 19:00:00,TransTime,496806.0
QZSS02,2021-03-19 19:00:00,FitIntvl,0.0
QZSS03,2021-03-19 19:00:00,SVclockBias,-1.975335180759e-06
QZSS03,2021-03-19 19:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 19:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 19:00:00,IODE,105.0
QZSS03,2021-03-19 19:00:00,Crs,-174.0625
QZSS03,2021-03-19 19:00:00,DeltaN,2.301881596894e-09
QZSS03,2021-03-19 19:00:00,M0,-0.6284853697955
QZSS03,2021-03-19 19:00:00,Cuc,-6.426125764847e-06
QZSS03,2021-03-19 19:00:00,Eccentricity,0.07450278231408
QZSS03,2021-03-19 19:00:00,Cus,5.161389708519e-06
QZSS03,2021-03-19 19:00:00,sqrtA,6493.25252533
QZSS03,2021-03-19 19:00:00,Toe,500400.0
QZSS03,2021-03-19 19:00:00,Cic,-2.421438694e-08
QZSS03,2021-03-19 19:00:00,Omega0,-2.858522334026
QZSS03,2021-03-19 19:00:00,Cis,-1.061707735062e-07
QZSS03,2021-03-19 19:00:00,Io,0.7128374456837
QZSS03,2021-03-19 19:00:00,Crc,-4.4375
QZSS03,2021-03-19 19:00:00,omega,-1.57215755305
QZSS03,2021-03-19 19:00:00,OmegaDot,-3.131201855697e-09
QZSS03,2021-03-19 19:00:00,IDOT,1.117903708034e-10
QZSS03,2021-03-19 19:00:00,CodesL2,2.0
QZSS03,2021-03-19 19:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 19:00:00,L2Pflag,0.0
QZSS03,2021-03-19 19:00:00,SVacc,2.8
QZSS03,2021-03-19 19:00:00,health,0.0
QZSS03,2021-03-19 19:00:00,TGD,0.0
QZSS03,2021-03-19 19:00:00,IODC,873.0
QZSS03,2021-03-19 19:00:00,TransTime,496806.0
QZSS03,2021-03-19 19:00:00,FitIntvl,0.0
QZSS07,2021-03-19 20:00:00,SVclockBias,-1.257285475731e-08
QZSS07,2021-03-19 20:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 20:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 20:00:00,IODE,109.0
QZSS07,2021-03-19 20:00:00,Crs,-226.1875
QZSS07,2021-03-19 20:00:00,DeltaN,0.0
QZSS07,2021-03-19 20:00:00,M0,-1.973990169208
QZSS07,2021-03-19 20:00:00,Cuc,-7.575377821922e-06
QZSS07,2021-03-19 20:00:00,Eccentricity,0.0001385356299579
QZSS07,2021-03-19 20:00:00,Cus,4.656612873077e-06
QZSS07,2021-03-19 20:00:00,sqrtA,6493.469655991
QZSS07,2021-03-19 20:00:00,Toe,504000.0
QZSS07,2021-03-19 20:00:00,Cic,1.030042767525e-06
QZSS07,2021-03-19 20:00:00,Omega0,0.3646325009558
QZSS07,2021-03-19 20:00:00,Cis,2.481043338776e-06
QZSS07,2021-03-19 20:00:00,Io,0.001229670420709
QZSS07,2021-03-19 20:00:00,Crc,-145.8125
QZSS07,2021-03-19 20:00:00,omega,2.87984756297
QZSS07,2021-03-19 20:00:00,OmegaDot,9.568255699113e-10
QZSS07,2021-03-19 20:00:00,IDOT,0.0
QZSS07,2021-03-19 20:00:00,CodesL2,2.0
QZSS07,2021-03-19 20:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 20:00:00,L2Pflag,0.0
QZSS07,2021-03-19 20:00:00,SVacc,2.8
QZSS07,2021-03-19 20:00:00,health,0.0
QZSS07,2021-03-19 20:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 20:00:00,IODC,877.0
QZSS07,2021-03-19 20:00:00,TransTime,500406.0
QZSS07,2021-03-19 20:00:00,FitIntvl,0.0
QZSS01,2021-03-19 20:00:00,SVclockBias,-0.000356528442353
QZSS01,2021-03-19 20:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 20:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 20:00:00,IODE,109.0
QZSS01,2021-03-19 20:00:00,Crs,-163.40625
